ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
6436,2022,530006,Western Washington nonmetropolitan area,49-9096,Riggers,16.0,30.55,28.82,31.91,34.93,63550.0
6437,2022,530006,Western Washington nonmetropolitan area,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",48.0,20.68,14.43,17.81,27.85,43020.0
6438,2022,530006,Western Washington nonmetropolitan area,49-9099,"Installation, Maintenance, and Repair Workers, All Other",50.0,24.86,18.06,22.43,29.17,51700.0
6439,2022,530006,Western Washington nonmetropolitan area,51-1011,First-Line Supervisors of Production and Operating Workers,642.0,31.8,23.19,29.58,37.61,66150.0
6440,2022,530006,Western Washington nonmetropolitan area,51-2028,Electrical/Electronic/Electromechanical Assemblers Only,86.0,19.1,14.56,17.48,22.04,39720.0
6441,2022,530006,Western Washington nonmetropolitan area,51-2051,Fiberglass Laminators and Fabricators,64.0,21.26,17.67,21.53,23.38,44210.0
6442,2022,530006,Western Washington nonmetropolitan area,51-2090,Miscellaneous Assemblers and Fabricators,795.0,18.65,16.28,18.16,18.45,38790.0
6443,2022,530006,Western Washington nonmetropolitan area,51-3011,Bakers,305.0,16.6,14.32,16.64,17.78,34530.0
6444,2022,530006,Western Washington nonmetropolitan area,51-3021,Butchers and Meat Cutters,235.0,20.0,17.38,21.06,22.69,41600.0
6445,2022,530006,Western Washington nonmetropolitan area,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",559.0,15.03,14.07,14.1,14.51,31270.0
6446,2022,530006,Western Washington nonmetropolitan area,51-3092,Food Batchmakers,93.0,17.99,15.91,17.51,18.48,37420.0
6447,2022,530006,Western Washington nonmetropolitan area,51-3099,"Food Processing Workers, All Other",15.0,16.95,14.51,17.48,17.71,35250.0
6448,2022,530006,Western Washington nonmetropolitan area,51-4031,"Cut/Punch/Press Mach Setters/Oprs/Tenders, Metal/Plastic",52.0,18.41,15.1,17.81,21.26,38300.0
6449,2022,530006,Western Washington nonmetropolitan area,51-4033,"Grind/Lap/Polish/Buff. Mach. Tool Setters, Oprs, & Tenders, Metal & Plastic",33.0,16.65,14.62,14.99,18.13,34640.0
6450,2022,530006,Western Washington nonmetropolitan area,51-4041,Machinists,132.0,26.84,22.51,28.32,30.16,55840.0
6451,2022,530006,Western Washington nonmetropolitan area,51-4072,Molding/Coremaking/ Casting Mach. Setters/Oprs. & Tenders/Metal & Plastic,18.0,22.0,16.62,20.94,22.98,45770.0
6452,2022,530006,Western Washington nonmetropolitan area,51-4121,"Welders, Cutters, Solderers, and Brazers",273.0,26.04,21.53,23.36,29.61,54150.0
6453,2022,530006,Western Washington nonmetropolitan area,51-4194,"Tool Grinders, Filers, and Sharpeners",56.0,28.55,23.38,28.55,29.77,59390.0
6454,2022,530006,Western Washington nonmetropolitan area,51-5112,Printing Press Operators,42.0,18.92,14.44,18.05,22.04,39350.0
6455,2022,530006,Western Washington nonmetropolitan area,51-6011,Laundry and Dry-Cleaning Workers,113.0,15.4,14.25,14.32,16.26,32040.0
6456,2022,530006,Western Washington nonmetropolitan area,51-6021,"Pressers, Textile, Garment, and Related Materials",15.0,16.41,14.15,17.08,17.23,34130.0
6457,2022,530006,Western Washington nonmetropolitan area,51-6031,Sewing Machine Operators,66.0,16.43,14.38,16.48,17.63,34160.0
6458,2022,530006,Western Washington nonmetropolitan area,51-7011,Cabinetmakers and Bench Carpenters,101.0,19.83,17.5,18.05,22.77,41250.0
6459,2022,530006,Western Washington nonmetropolitan area,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",419.0,22.78,18.03,22.24,28.29,47380.0
6460,2022,530006,Western Washington nonmetropolitan area,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",431.0,21.47,17.63,22.1,22.95,44660.0
6461,2022,530006,Western Washington nonmetropolitan area,51-8012,Power Distributors and Dispatchers,12.0,47.87,48.49,49.03,53.23,99570.0
6462,2022,530006,Western Washington nonmetropolitan area,51-8021,Stationary Engineers and Boiler Operators,18.0,32.95,30.45,32.74,35.86,68540.0
6463,2022,530006,Western Washington nonmetropolitan area,51-8031,Water and Wastewater Treatment Plant and System Operators,228.0,31.13,28.78,29.78,36.88,64740.0
6464,2022,530006,Western Washington nonmetropolitan area,51-8092,Gas Plant Operators,11.0,,,,,
6465,2022,530006,Western Washington nonmetropolitan area,51-8099,"Plant and System Operators, All Other",14.0,39.39,31.77,34.37,46.98,81940.0
6466,2022,530006,Western Washington nonmetropolitan area,51-9011,Chemical Equipment Operators and Tenders,56.0,29.45,16.95,29.61,37.39,61260.0
6467,2022,530006,Western Washington nonmetropolitan area,51-9012,Separating & Filtering Machine Setters/Operators/Tenders,80.0,22.88,18.08,22.89,27.8,47580.0
6468,2022,530006,Western Washington nonmetropolitan area,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",36.0,22.59,16.16,22.04,29.16,46980.0
6469,2022,530006,Western Washington nonmetropolitan area,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",99.0,21.69,17.73,22.04,22.86,45120.0
6470,2022,530006,Western Washington nonmetropolitan area,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",52.0,18.51,16.36,18.37,20.68,38490.0
6471,2022,530006,Western Washington nonmetropolitan area,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators &Tenders",22.0,17.59,14.62,14.62,18.29,36600.0
6472,2022,530006,Western Washington nonmetropolitan area,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",189.0,22.01,17.97,21.88,29.16,45770.0
6473,2022,530006,Western Washington nonmetropolitan area,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",215.0,25.4,17.92,22.67,28.83,52840.0
6474,2022,530006,Western Washington nonmetropolitan area,51-9111,Packaging and Filling Machine Operators and Tenders,242.0,16.11,14.03,14.56,17.67,33500.0
6475,2022,530006,Western Washington nonmetropolitan area,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",163.0,21.8,17.47,18.45,23.38,45350.0
6476,2022,530006,Western Washington nonmetropolitan area,51-9161,Computer Numerically Controlled Tool Operators,13.0,19.34,18.61,18.61,18.61,40220.0
6477,2022,530006,Western Washington nonmetropolitan area,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",124.0,27.79,22.42,27.08,34.99,57790.0
6478,2022,530006,Western Washington nonmetropolitan area,51-9198,Helpers--Production Workers,77.0,16.47,14.38,16.0,17.57,34250.0
6479,2022,530006,Western Washington nonmetropolitan area,53-1047,Transportation/Material Moving Supervisors/No Cargo Handlers,527.0,29.0,22.42,28.57,36.6,60310.0
6480,2022,530006,Western Washington nonmetropolitan area,53-2012,Commercial Pilots,44.0,,,,,74240.0
6481,2022,530006,Western Washington nonmetropolitan area,53-3031,Driver/Sales Workers,370.0,16.36,13.69,14.11,17.91,34020.0
6482,2022,530006,Western Washington nonmetropolitan area,53-3032,Heavy and Tractor-Trailer Truck Drivers,1745.0,26.17,22.32,23.7,29.65,54430.0
6483,2022,530006,Western Washington nonmetropolitan area,53-3033,Light Truck Drivers,870.0,20.07,14.58,17.95,22.54,41750.0
6484,2022,530006,Western Washington nonmetropolitan area,53-3051,"Bus Drivers, School",464.0,23.08,22.26,23.12,23.56,48000.0
6485,2022,530006,Western Washington nonmetropolitan area,53-3052,"Bus Drivers, Transit and Intercity",450.0,24.67,22.96,23.37,29.17,51310.0
6486,2022,530006,Western Washington nonmetropolitan area,53-3053,Shuttle Drivers and Chauffeurs,104.0,17.07,14.49,16.05,18.49,35500.0
6487,2022,530006,Western Washington nonmetropolitan area,53-3099,"Motor Vehicle Operators, All Other",123.0,16.33,14.74,14.76,18.04,33970.0
6488,2022,530006,Western Washington nonmetropolitan area,53-5011,Sailors and Marine Oilers,59.0,27.0,18.67,30.18,31.97,56160.0
6489,2022,530006,Western Washington nonmetropolitan area,53-5021,"Captains, Mates, and Pilots of Water Vessels",50.0,39.45,37.5,38.25,44.79,82050.0
6490,2022,530006,Western Washington nonmetropolitan area,53-5022,Motorboat Operators,14.0,27.97,20.0,21.93,34.93,58170.0
6491,2022,530006,Western Washington nonmetropolitan area,53-6021,Parking Attendants,58.0,15.09,13.85,14.09,15.6,31390.0
6492,2022,530006,Western Washington nonmetropolitan area,53-6031,Automotive and Watercraft Service Attendants,177.0,15.88,14.26,14.49,17.39,33030.0
6493,2022,530006,Western Washington nonmetropolitan area,53-6051,Transportation Inspectors,22.0,36.05,25.07,30.19,40.05,74970.0
6494,2022,530006,Western Washington nonmetropolitan area,53-6099,"Transportation Workers, All Other",17.0,20.0,14.44,17.66,22.41,41590.0
6495,2022,530006,Western Washington nonmetropolitan area,53-7051,Industrial Truck and Tractor Operators,515.0,20.84,17.64,21.96,22.88,43350.0
6496,2022,530006,Western Washington nonmetropolitan area,53-7061,Cleaners of Vehicles and Equipment,342.0,17.22,14.49,17.46,18.04,35810.0
6497,2022,530006,Western Washington nonmetropolitan area,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",1964.0,17.54,14.49,17.48,18.18,36490.0
6498,2022,530006,Western Washington nonmetropolitan area,53-7063,Machine Feeders and Offbearers,280.0,19.45,17.13,17.94,22.04,40460.0
6499,2022,530006,Western Washington nonmetropolitan area,53-7064,"Packers and Packagers, Hand",377.0,16.52,14.21,14.82,18.04,34350.0
6500,2022,530006,Western Washington nonmetropolitan area,53-7065,Stockers and Order Fillers,2188.0,17.46,14.55,17.49,18.18,36320.0
6501,2022,530006,Western Washington nonmetropolitan area,53-7081,Refuse and Recyclable Material Collectors,164.0,22.92,18.32,22.71,23.83,47670.0
6502,2022,530007,Eastern Washington nonmetropolitan area,11-1011,Chief Executives,152.0,86.63,63.14,78.8,98.53,180200.0
6503,2022,530007,Eastern Washington nonmetropolitan area,11-1021,General and Operations Managers,1218.0,55.83,36.85,48.03,68.35,116120.0
6504,2022,530007,Eastern Washington nonmetropolitan area,11-1031,Legislators,145.0,,,,,128860.0
6505,2022,530007,Eastern Washington nonmetropolitan area,11-2021,Marketing Managers,61.0,60.9,42.76,56.67,74.54,126680.0
6506,2022,530007,Eastern Washington nonmetropolitan area,11-2022,Sales Managers,140.0,70.86,53.07,63.08,87.15,147400.0
6507,2022,530007,Eastern Washington nonmetropolitan area,11-2032,Public Relations Managers,24.0,53.33,37.0,47.29,57.41,110920.0
6508,2022,530007,Eastern Washington nonmetropolitan area,11-2033,Fundraising Managers,33.0,61.71,42.61,47.29,77.57,128360.0
6509,2022,530007,Eastern Washington nonmetropolitan area,11-3012,Administrative Services Managers,35.0,48.17,36.79,47.29,60.54,100200.0
6510,2022,530007,Eastern Washington nonmetropolitan area,11-3013,Facilities Managers,68.0,46.31,35.91,45.51,57.49,96320.0
6511,2022,530007,Eastern Washington nonmetropolitan area,11-3021,Computer and Information Systems Managers,152.0,65.43,47.67,60.55,77.07,136090.0
6512,2022,530007,Eastern Washington nonmetropolitan area,11-3031,Financial Managers,199.0,65.73,45.64,59.64,77.37,136720.0
6513,2022,530007,Eastern Washington nonmetropolitan area,11-3051,Industrial Production Managers,125.0,57.3,49.06,54.34,60.26,119190.0
6514,2022,530007,Eastern Washington nonmetropolitan area,11-3061,Purchasing Managers,24.0,59.27,47.29,60.47,69.23,123280.0
6515,2022,530007,Eastern Washington nonmetropolitan area,11-3071,"Transportation, Storage, and Distribution Managers",58.0,46.6,37.1,45.99,57.41,96920.0
6516,2022,530007,Eastern Washington nonmetropolitan area,11-3121,Human Resources Managers,71.0,52.15,37.79,48.12,61.35,108470.0
6517,2022,530007,Eastern Washington nonmetropolitan area,11-9021,Construction Managers,159.0,50.55,37.27,47.62,60.61,105150.0
6518,2022,530007,Eastern Washington nonmetropolitan area,11-9031,"Education and Childcare Administrators, Preschool and Daycare",54.0,25.75,21.69,21.98,29.63,53560.0
6519,2022,530007,Eastern Washington nonmetropolitan area,11-9032,"Education Administrators, Kindergarten through Secondary",251.0,,,,,115630.0
6520,2022,530007,Eastern Washington nonmetropolitan area,11-9033,"Education Administrators, Postsecondary",157.0,64.7,37.0,57.49,77.57,134580.0
6521,2022,530007,Eastern Washington nonmetropolitan area,11-9041,Architectural and Engineering Managers,86.0,66.58,58.41,63.35,75.45,138480.0
6522,2022,530007,Eastern Washington nonmetropolitan area,11-9051,Food Service Managers,91.0,36.97,28.28,33.76,46.69,76900.0
6523,2022,530007,Eastern Washington nonmetropolitan area,11-9072,"Entertainment and Recreation Managers, Except Gambling",16.0,37.41,28.41,28.72,47.41,77810.0
6524,2022,530007,Eastern Washington nonmetropolitan area,11-9081,Lodging Managers,78.0,30.09,22.48,24.49,36.42,62590.0
6525,2022,530007,Eastern Washington nonmetropolitan area,11-9111,Medical and Health Services Managers,154.0,57.6,45.37,47.79,60.95,119800.0
6526,2022,530007,Eastern Washington nonmetropolitan area,11-9121,Natural Sciences Managers,34.0,60.62,47.26,50.2,71.83,126100.0
6527,2022,530007,Eastern Washington nonmetropolitan area,11-9131,Postmasters and Mail Superintendents,42.0,36.21,33.88,36.04,38.59,75330.0
6528,2022,530007,Eastern Washington nonmetropolitan area,11-9141,"Property, Real Estate, and Community Association Managers",61.0,35.22,25.6,35.21,36.88,73250.0
6529,2022,530007,Eastern Washington nonmetropolitan area,11-9151,Social and Community Service Managers,73.0,35.51,27.96,36.32,45.16,73870.0
6530,2022,530007,Eastern Washington nonmetropolitan area,11-9199,"Managers, All Other",171.0,52.8,42.51,48.92,61.17,109820.0
6531,2022,530007,Eastern Washington nonmetropolitan area,13-1020,Buyers and Purchasing Agents,379.0,31.76,23.76,29.6,37.3,66060.0
6532,2022,530007,Eastern Washington nonmetropolitan area,13-1031,"Claims Adjusters, Examiners, and Investigators",34.0,44.47,29.11,37.03,62.06,92500.0
6533,2022,530007,Eastern Washington nonmetropolitan area,13-1041,Compliance Officers,166.0,36.28,28.9,37.25,44.7,75470.0
6534,2022,530007,Eastern Washington nonmetropolitan area,13-1051,Cost Estimators,111.0,37.7,29.08,36.65,47.35,78420.0
6535,2022,530007,Eastern Washington nonmetropolitan area,13-1071,Human Resources Specialists,391.0,33.09,24.16,30.92,38.0,68830.0
6536,2022,530007,Eastern Washington nonmetropolitan area,13-1081,Logisticians,24.0,35.71,26.41,36.98,46.16,74280.0
6537,2022,530007,Eastern Washington nonmetropolitan area,13-1082,Project Management Specialists,131.0,43.68,34.21,39.13,49.7,90850.0
6538,2022,530007,Eastern Washington nonmetropolitan area,13-1111,Management Analysts,141.0,40.09,30.06,38.17,47.11,83400.0
6539,2022,530007,Eastern Washington nonmetropolitan area,13-1121,"Meeting, Convention, and Event Planners",54.0,24.18,20.82,23.24,27.81,50290.0
6540,2022,530007,Eastern Washington nonmetropolitan area,13-1131,Fundraisers,88.0,28.82,23.16,29.0,34.69,59940.0
6541,2022,530007,Eastern Washington nonmetropolitan area,13-1141,"Compensation, Benefits, and Job Analysis Specialists",22.0,30.0,23.44,29.65,33.24,62410.0
6542,2022,530007,Eastern Washington nonmetropolitan area,13-1151,Training and Development Specialists,95.0,35.52,23.76,33.39,45.98,73870.0
6543,2022,530007,Eastern Washington nonmetropolitan area,13-1161,Market Research Analysts and Marketing Specialists,214.0,29.51,21.68,27.82,35.18,61380.0
6544,2022,530007,Eastern Washington nonmetropolitan area,13-1199,"Business Operations Specialists, All Other",849.0,33.15,23.44,29.96,38.19,68960.0
6545,2022,530007,Eastern Washington nonmetropolitan area,13-2011,Accountants and Auditors,676.0,35.95,27.46,34.1,46.01,74780.0
6546,2022,530007,Eastern Washington nonmetropolitan area,13-2020,Property Appraisers and Assessors,73.0,30.69,24.15,29.2,33.83,63830.0
6547,2022,530007,Eastern Washington nonmetropolitan area,13-2031,Budget Analysts,15.0,36.02,29.96,33.15,38.19,74930.0
6548,2022,530007,Eastern Washington nonmetropolitan area,13-2051,Financial and Investment Analysts,58.0,41.86,29.89,38.17,49.7,87080.0
6549,2022,530007,Eastern Washington nonmetropolitan area,13-2052,Personal Financial Advisors,46.0,73.73,37.16,48.84,,153360.0
6550,2022,530007,Eastern Washington nonmetropolitan area,13-2072,Loan Officers,121.0,29.96,18.63,22.87,36.29,62310.0
6551,2022,530007,Eastern Washington nonmetropolitan area,13-2099,"Financial Specialists, All Other",171.0,29.81,23.44,23.44,30.69,62000.0
6552,2022,530007,Eastern Washington nonmetropolitan area,15-1211,Computer Systems Analysts,225.0,40.34,36.79,38.23,46.98,83910.0
6553,2022,530007,Eastern Washington nonmetropolitan area,15-1212,Information Security Analysts,24.0,47.12,33.38,46.93,56.56,98010.0
6554,2022,530007,Eastern Washington nonmetropolitan area,15-1231,Computer Network Support Specialists,42.0,37.37,29.66,36.96,46.87,77730.0
6555,2022,530007,Eastern Washington nonmetropolitan area,15-1232,Computer User Support Specialists,291.0,29.19,23.14,29.16,35.66,60710.0
6556,2022,530007,Eastern Washington nonmetropolitan area,15-1241,Computer Network Architects,38.0,49.12,38.54,44.17,59.85,102170.0
6557,2022,530007,Eastern Washington nonmetropolitan area,15-1242,Database Administrators,21.0,37.5,28.12,38.23,44.01,78010.0
6558,2022,530007,Eastern Washington nonmetropolitan area,15-1244,Network and Computer Systems Administrators,195.0,36.34,29.5,37.16,38.23,75590.0
6559,2022,530007,Eastern Washington nonmetropolitan area,15-1251,Computer Programmers,31.0,46.15,34.4,47.26,56.29,95990.0
6560,2022,530007,Eastern Washington nonmetropolitan area,15-1252,Software Developers,358.0,51.02,38.54,47.01,58.72,106120.0
6561,2022,530007,Eastern Washington nonmetropolitan area,15-1253,Software Quality Assurance Analysts and Testers,37.0,44.14,34.56,43.6,54.78,91820.0
6562,2022,530007,Eastern Washington nonmetropolitan area,15-1254,Web Developers,36.0,38.61,29.11,34.01,48.67,80320.0
6563,2022,530007,Eastern Washington nonmetropolitan area,15-1255,Web and Digital Interface Designers,36.0,34.4,23.6,33.27,45.11,71560.0
6564,2022,530007,Eastern Washington nonmetropolitan area,15-1299,"Computer Occupations, All Other",132.0,41.0,29.56,38.14,49.08,85290.0
6565,2022,530007,Eastern Washington nonmetropolitan area,17-1011,"Architects, Except Landscape and Naval",14.0,44.73,33.54,43.52,48.57,93040.0
6566,2022,530007,Eastern Washington nonmetropolitan area,17-1021,Cartographers and Photogrammetrists,22.0,35.51,30.11,37.61,38.0,73850.0
6567,2022,530007,Eastern Washington nonmetropolitan area,17-1022,Surveyors,29.0,37.69,27.51,34.14,46.94,78380.0
6568,2022,530007,Eastern Washington nonmetropolitan area,17-2011,Aerospace Engineers,23.0,52.49,37.89,49.3,63.03,109180.0
6569,2022,530007,Eastern Washington nonmetropolitan area,17-2041,Chemical Engineers,12.0,47.97,30.08,48.55,62.31,99780.0
6570,2022,530007,Eastern Washington nonmetropolitan area,17-2051,Civil Engineers,264.0,41.97,34.85,38.3,47.13,87310.0
6571,2022,530007,Eastern Washington nonmetropolitan area,17-2071,Electrical Engineers,415.0,42.58,35.16,37.56,56.5,88570.0
6572,2022,530007,Eastern Washington nonmetropolitan area,17-2072,"Electronics Engineers, Except Computer",18.0,57.46,48.38,55.09,72.71,119520.0
6573,2022,530007,Eastern Washington nonmetropolitan area,17-2081,Environmental Engineers,,36.15,29.32,29.93,43.49,75200.0
6574,2022,530007,Eastern Washington nonmetropolitan area,17-2112,Industrial Engineers,106.0,43.9,35.07,46.0,48.57,91300.0
6575,2022,530007,Eastern Washington nonmetropolitan area,17-2131,Materials Engineers,12.0,35.43,29.68,29.68,37.83,73700.0
6576,2022,530007,Eastern Washington nonmetropolitan area,17-2141,Mechanical Engineers,229.0,44.53,34.22,44.01,56.14,92610.0
6577,2022,530007,Eastern Washington nonmetropolitan area,17-2199,"Engineers, All Other",29.0,46.39,33.71,46.43,60.19,96490.0
6578,2022,530007,Eastern Washington nonmetropolitan area,17-3011,Architectural and Civil Drafters,49.0,27.93,22.81,26.82,33.8,58090.0
6579,2022,530007,Eastern Washington nonmetropolitan area,17-3013,Mechanical Drafters,21.0,27.94,22.83,26.94,33.44,58120.0
6580,2022,530007,Eastern Washington nonmetropolitan area,17-3022,Civil Engineering Technologists and Technicians,100.0,28.86,23.21,28.96,30.22,60030.0
6581,2022,530007,Eastern Washington nonmetropolitan area,17-3023,Electrical and Electronic Engineering Technologists and Technicians,113.0,33.23,23.82,29.68,37.84,69110.0
6582,2022,530007,Eastern Washington nonmetropolitan area,17-3026,Industrial Engineering Technologists and Technicians,39.0,25.79,22.83,23.39,28.81,53640.0
6583,2022,530007,Eastern Washington nonmetropolitan area,17-3027,Mechanical Engineering Technologists and Technicians,54.0,27.72,22.77,29.02,29.78,57670.0
6584,2022,530007,Eastern Washington nonmetropolitan area,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",97.0,25.96,23.22,23.22,29.68,54000.0
6585,2022,530007,Eastern Washington nonmetropolitan area,17-3031,Surveying and Mapping Technicians,35.0,24.18,21.8,23.12,29.1,50290.0
6586,2022,530007,Eastern Washington nonmetropolitan area,19-1012,Food Scientists and Technologists,14.0,27.21,22.98,29.11,29.11,56590.0
6587,2022,530007,Eastern Washington nonmetropolitan area,19-1013,Soil and Plant Scientists,163.0,31.16,23.18,29.63,37.77,64800.0
6588,2022,530007,Eastern Washington nonmetropolitan area,19-1023,Zoologists and Wildlife Biologists,123.0,36.21,30.92,35.86,38.6,75330.0
6589,2022,530007,Eastern Washington nonmetropolitan area,19-1029,"Biological Scientists, All Other",90.0,36.88,23.18,32.11,40.97,76720.0
6590,2022,530007,Eastern Washington nonmetropolitan area,19-1031,Conservation Scientists,81.0,34.45,26.69,33.15,38.68,71660.0
6591,2022,530007,Eastern Washington nonmetropolitan area,19-1032,Foresters,53.0,32.93,28.69,33.3,35.22,68490.0
6592,2022,530007,Eastern Washington nonmetropolitan area,19-2031,Chemists,64.0,35.82,24.29,37.03,37.98,74510.0
6593,2022,530007,Eastern Washington nonmetropolitan area,19-2041,"Environmental Scientists and Specialists, Including Health",61.0,33.59,23.34,29.76,37.18,69860.0
6594,2022,530007,Eastern Washington nonmetropolitan area,19-3033,Clinical and Counseling Psychologists,27.0,43.0,37.79,38.16,48.61,89440.0
6595,2022,530007,Eastern Washington nonmetropolitan area,19-3034,School Psychologists,43.0,40.08,37.16,38.65,47.11,83370.0
6596,2022,530007,Eastern Washington nonmetropolitan area,19-3051,Urban and Regional Planners,64.0,33.5,29.33,30.08,37.66,69680.0
6597,2022,530007,Eastern Washington nonmetropolitan area,19-3091,Anthropologists and Archeologists,15.0,35.44,28.77,32.11,38.33,73710.0
6598,2022,530007,Eastern Washington nonmetropolitan area,19-4012,Agricultural Technicians,150.0,21.42,18.12,22.2,22.98,44540.0
6599,2022,530007,Eastern Washington nonmetropolitan area,19-4013,Food Science Technicians,64.0,19.52,17.92,17.92,22.42,40590.0
6600,2022,530007,Eastern Washington nonmetropolitan area,19-4021,Biological Technicians,286.0,21.81,16.95,21.0,27.4,45370.0
6601,2022,530007,Eastern Washington nonmetropolitan area,19-4031,Chemical Technicians,99.0,24.86,22.73,23.01,29.31,51700.0
6602,2022,530007,Eastern Washington nonmetropolitan area,19-4042,"Environmental Science and Protection Technicians, Including Health",19.0,22.99,22.98,22.98,23.01,47830.0
6603,2022,530007,Eastern Washington nonmetropolitan area,19-4099,"Life, Physical, and Social Science Technicians, All Other",56.0,22.53,18.12,22.98,23.1,46860.0
6604,2022,530007,Eastern Washington nonmetropolitan area,19-5011,Occupational Health and Safety Specialists,71.0,38.97,32.11,37.69,45.42,81060.0
6605,2022,530007,Eastern Washington nonmetropolitan area,21-1012,"Educational, Guidance, and Career Counselors and Advisors",369.0,30.08,23.7,29.57,36.96,62570.0
6606,2022,530007,Eastern Washington nonmetropolitan area,21-1015,Rehabilitation Counselors,77.0,25.81,18.15,23.07,31.38,53680.0
6607,2022,530007,Eastern Washington nonmetropolitan area,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",236.0,27.67,21.95,28.84,30.48,57560.0
6608,2022,530007,Eastern Washington nonmetropolitan area,21-1021,"Child, Family, and School Social Workers",219.0,30.29,26.01,31.69,34.11,63000.0
6609,2022,530007,Eastern Washington nonmetropolitan area,21-1022,Healthcare Social Workers,64.0,27.67,18.73,24.28,36.96,57550.0
6610,2022,530007,Eastern Washington nonmetropolitan area,21-1023,Mental Health and Substance Abuse Social Workers,69.0,25.71,17.53,26.01,33.3,53480.0
6611,2022,530007,Eastern Washington nonmetropolitan area,21-1091,Health Education Specialists,22.0,26.55,22.8,23.68,30.17,55230.0
6612,2022,530007,Eastern Washington nonmetropolitan area,21-1092,Probation Officers and Correctional Treatment Specialists,72.0,29.84,25.7,29.35,30.52,62060.0
6613,2022,530007,Eastern Washington nonmetropolitan area,21-1093,Social and Human Service Assistants,186.0,20.04,17.66,18.22,22.57,41690.0
6614,2022,530007,Eastern Washington nonmetropolitan area,21-1094,Community Health Workers,64.0,22.47,17.82,22.72,23.73,46730.0
6655,2022,530007,Eastern Washington nonmetropolitan area,25-4031,Library Technicians,68.0,22.61,22.26,22.68,23.51,47030.0
6615,2022,530007,Eastern Washington nonmetropolitan area,21-1099,"Community and Social Service Specialists, All Other",38.0,26.91,22.55,28.44,29.43,55970.0
6616,2022,530007,Eastern Washington nonmetropolitan area,23-1011,Lawyers,145.0,54.38,36.88,47.76,61.68,113110.0
6617,2022,530007,Eastern Washington nonmetropolitan area,23-1012,Judicial Law Clerks,16.0,22.48,17.7,22.36,23.6,46770.0
6618,2022,530007,Eastern Washington nonmetropolitan area,23-1023,"Judges, Magistrate Judges, and Magistrates",67.0,69.08,47.99,57.66,91.53,143680.0
6619,2022,530007,Eastern Washington nonmetropolitan area,23-2011,Paralegals and Legal Assistants,74.0,25.83,22.62,22.95,28.85,53730.0
6620,2022,530007,Eastern Washington nonmetropolitan area,23-2099,"Legal Support Workers, All Other",28.0,25.5,18.58,22.2,22.95,53040.0
6621,2022,530007,Eastern Washington nonmetropolitan area,25-1022,"Mathematical Science Teachers, Postsecondary",66.0,,,,,80290.0
6622,2022,530007,Eastern Washington nonmetropolitan area,25-1041,"Agricultural Sciences Teachers, Postsecondary",78.0,,,,,121650.0
6623,2022,530007,Eastern Washington nonmetropolitan area,25-1042,"Biological Science Teachers, Postsecondary",86.0,,,,,98550.0
6624,2022,530007,Eastern Washington nonmetropolitan area,25-1054,"Physics Teachers, Postsecondary",26.0,,,,,103140.0
6625,2022,530007,Eastern Washington nonmetropolitan area,25-1063,"Economics Teachers, Postsecondary",30.0,,,,,127720.0
6626,2022,530007,Eastern Washington nonmetropolitan area,25-1067,"Sociology Teachers, Postsecondary",30.0,,,,,74730.0
6627,2022,530007,Eastern Washington nonmetropolitan area,25-1072,"Nursing Instructors and Teachers, Postsecondary",10.0,,,,,56520.0
6628,2022,530007,Eastern Washington nonmetropolitan area,25-1121,"Art, Drama, and Music Teachers, Postsecondary",108.0,,,,,65430.0
6629,2022,530007,Eastern Washington nonmetropolitan area,25-1122,"Communications Teachers, Postsecondary",60.0,,,,,71660.0
6630,2022,530007,Eastern Washington nonmetropolitan area,25-1123,"English Language and Literature Teachers, Postsecondary",93.0,,,,,63710.0
6631,2022,530007,Eastern Washington nonmetropolitan area,25-1124,"Foreign Language and Literature Teachers, Postsecondary",32.0,,,,,65770.0
6632,2022,530007,Eastern Washington nonmetropolitan area,25-1125,"History Teachers, Postsecondary",38.0,,,,,68150.0
6633,2022,530007,Eastern Washington nonmetropolitan area,25-1126,"Philosophy and Religion Teachers, Postsecondary",24.0,,,,,71550.0
6634,2022,530007,Eastern Washington nonmetropolitan area,25-1194,"Career/Technical Education Teachers, Postsecondary",67.0,29.02,23.97,30.65,30.65,60370.0
6635,2022,530007,Eastern Washington nonmetropolitan area,25-1199,"Postsecondary Teachers, All Other",49.0,,,,,71050.0
